Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Label,Community Area,Layer,Name,HCSDIAP_2016-2018,HCSDIAP_2016-2018_moe
17031670700,1491,406,0,5.0,0.34,0,1,0,0,0,1,33.8,0,1,0,1,0,0,0,0,654.0,495.0,163.0,10.0,1440.0,0.0,0.0,6.0,35.0,42.0,88.0,150.0,"Census Tract 6707, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031670800,1635,535,0,2.0,0.12,0,1,0,1,1,1,33.7,0,1,0,1,0,0,0,1,815.0,486.0,210.0,5.0,1602.0,0.0,0.0,6.0,22.0,21.0,276.0,221.0,"Census Tract 6708, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031670900,1351,469,0,0.0,0.0,0,1,0,1,1,1,32.9,0,1,0,1,0,0,0,1,732.0,359.0,178.0,3.0,1327.0,4.0,0.0,0.0,17.0,19.0,115.0,221.0,"Census Tract 6709, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671100,1259,370,0,16.0,1.27,0,1,0,0,0,1,48.1,0,1,0,1,0,0,0,0,660.0,395.0,141.0,12.0,1227.0,0.0,0.0,0.0,20.0,22.0,42.0,139.0,"Census Tract 6711, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671200,1252,353,0,0.0,0.0,0,1,0,1,1,1,42.7,0,1,0,1,0,0,0,1,734.0,405.0,135.0,8.0,1228.0,0.0,0.0,5.0,11.0,10.0,179.0,169.0,"Census Tract 6712, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671300,2688,733,0,6.0,0.22,0,1,0,1,1,1,24.6,0,1,0,1,0,0,0,1,1226.0,806.0,317.0,17.0,2615.0,0.0,0.0,3.0,53.0,39.0,223.0,318.0,"Census Tract 6713, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671400,2072,555,0,5.0,0.24,0,1,0,1,1,1,42.8,0,1,0,1,0,0,0,1,933.0,596.0,243.0,31.0,1993.0,0.0,0.0,3.0,45.0,67.0,207.0,196.0,"Census Tract 6714, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671500,3221,928,0,12.0,0.37,0,1,0,1,1,1,30.7,0,1,0,1,0,0,0,1,1632.0,976.0,395.0,25.0,3126.0,1.0,0.0,1.0,68.0,42.0,296.0,422.0,"Census Tract 6715, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671600,2495,789,0,101.0,4.05,0,1,0,0,0,1,25.9,0,1,0,1,0,0,0,0,1349.0,716.0,370.0,11.0,2442.0,0.0,0.0,12.0,30.0,22.0,361.0,329.0,"Census Tract 6716, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671800,1422,397,0,0.0,0.0,0,0,0,0,0,1,35.0,0,0,0,0,0,0,0,0,824.0,420.0,198.0,10.0,1378.0,1.0,0.0,1.0,32.0,31.0,159.0,168.0,"Census Tract 6718, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031671900,1378,389,0,0.0,0.0,0,0,0,0,0,1,18.2,0,0,0,0,0,0,0,0,538.0,381.0,208.0,3.0,1349.0,0.0,0.0,1.0,25.0,18.0,77.0,76.0,"Census Tract 6719, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031672000,3735,1117,0,8.0,0.21,0,1,0,0,0,1,21.4,0,1,0,1,0,0,0,0,2418.0,1025.0,529.0,24.0,3639.0,0.0,0.0,11.0,61.0,85.0,301.0,418.0,"Census Tract 6720, Cook County, Illinois",67,Community area,West Englewood,12.1,5.32946428511
17031680500,1481,467,0,0.0,0.0,0,1,0,1,1,1,44.9,0,1,0,1,0,0,0,1,1007.0,404.0,165.0,12.0,1449.0,0.0,1.0,0.0,19.0,18.0,130.0,202.0,"Census Tract 6805, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031680600,1431,421,0,0.0,0.0,0,1,0,0,0,1,53.4,0,1,0,1,0,0,0,0,949.0,462.0,137.0,11.0,1414.0,0.0,1.0,1.0,4.0,17.0,137.0,229.0,"Census Tract 6806, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031680900,4019,1662,0,57.0,1.42,0,0,0,0,0,1,37.9,0,0,0,0,0,0,0,0,2485.0,1210.0,525.0,28.0,3907.0,30.0,0.0,13.0,41.0,46.0,1194.0,905.0,"Census Tract 6809, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031681000,3498,1141,0,70.0,2.0,0,1,0,1,1,1,46.3,0,1,0,1,0,0,0,1,1953.0,1130.0,404.0,22.0,3418.0,3.0,0.0,2.0,53.0,39.0,624.0,606.0,"Census Tract 6810, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031681100,3517,1132,0,15.0,0.43,0,0,0,0,0,1,43.8,0,0,0,0,0,0,0,0,1956.0,1070.0,411.0,11.0,3444.0,0.0,0.0,9.0,53.0,32.0,373.0,473.0,"Census Tract 6811, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031681200,2716,891,0,0.0,0.0,0,0,0,0,0,1,39.2,0,0,0,0,0,0,0,0,2043.0,873.0,243.0,11.0,2673.0,0.0,0.0,3.0,29.0,26.0,430.0,426.0,"Census Tract 6812, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031681300,2936,979,0,0.0,0.0,0,0,0,0,0,1,40.1,0,0,0,0,0,0,0,0,1661.0,937.0,287.0,4.0,2895.0,1.0,6.0,4.0,26.0,15.0,278.0,307.0,"Census Tract 6813, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031681400,3247,990,0,4.0,0.12,0,0,0,0,0,1,28.6,0,0,0,0,0,0,0,0,1459.0,985.0,388.0,15.0,3198.0,0.0,0.0,8.0,26.0,23.0,281.0,358.0,"Census Tract 6814, Cook County, Illinois",68,Community area,Englewood,12.4,5.413392857915
17031690300,2191,722,0,351.0,16.02,0,0,0,0,0,1,59.3,0,0,0,0,0,0,0,0,1454.0,616.0,370.0,20.0,2144.0,0.0,0.0,6.0,21.0,26.0,321.0,484.0,"Census Tract 6903, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031690400,3464,1424,0,12.0,0.35,0,0,0,0,0,1,39.4,0,0,0,0,0,0,0,0,1994.0,873.0,413.0,17.0,3380.0,4.0,0.0,12.0,51.0,46.0,552.0,574.0,"Census Tract 6904, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031690500,877,340,0,0.0,0.0,0,0,0,0,0,1,43.3,0,0,0,0,0,0,0,0,373.0,195.0,111.0,6.0,862.0,0.0,0.0,0.0,9.0,6.0,180.0,134.0,"Census Tract 6905, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031690900,4520,1833,0,0.0,0.0,0,0,0,1,1,1,35.8,0,0,0,0,0,0,0,1,2346.0,1195.0,553.0,12.0,4409.0,4.0,0.0,24.0,71.0,36.0,623.0,598.0,"Census Tract 6909, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031691000,2492,1139,0,0.0,0.0,0,0,0,0,0,0,17.7,0,0,0,0,0,0,0,0,848.0,473.0,435.0,16.0,2441.0,2.0,0.0,3.0,30.0,26.0,294.0,219.0,"Census Tract 6910, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031691100,3266,1203,0,58.0,1.78,0,0,0,0,0,1,48.0,0,0,0,0,0,0,0,0,2079.0,960.0,325.0,28.0,3194.0,3.0,0.0,10.0,31.0,47.0,420.0,570.0,"Census Tract 6911, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031691200,2847,1013,0,0.0,0.0,0,0,0,0,0,1,37.3,0,0,0,0,0,0,0,0,1770.0,879.0,287.0,13.0,2794.0,0.0,2.0,2.0,36.0,12.0,498.0,404.0,"Census Tract 6912, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031691300,2448,1036,0,0.0,0.0,0,0,0,0,0,1,24.2,0,0,0,0,0,0,0,0,995.0,481.0,461.0,22.0,2382.0,1.0,0.0,6.0,37.0,43.0,313.0,357.0,"Census Tract 6913, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031691400,3611,1420,0,0.0,0.0,0,1,0,0,0,1,20.1,0,1,0,1,0,0,0,0,1698.0,915.0,542.0,45.0,3482.0,0.0,0.0,3.0,81.0,35.0,485.0,515.0,"Census Tract 6914, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031691500,1930,738,0,47.0,2.44,0,1,0,1,1,1,42.1,0,1,0,1,0,0,0,1,1286.0,581.0,234.0,25.0,1851.0,0.0,1.0,6.0,47.0,51.0,467.0,448.0,"Census Tract 6915, Cook County, Illinois",69,Community area,Greater Grand Crossing,12.0,4.616071428605
17031700100,3427,1005,0,0.0,0.0,0,0,0,0,1,0,15.8,1,1,1,1,1,0,0,1,1310.0,1023.0,192.0,547.0,2090.0,9.0,2.0,29.0,750.0,1129.0,106.0,235.0,"Census Tract 7001, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031700200,6609,1749,0,0.0,0.0,0,0,0,0,0,0,9.7,1,1,1,1,1,0,0,0,1945.0,2197.0,459.0,3226.0,934.0,67.0,4.0,47.0,2331.0,4599.0,145.0,231.0,"Census Tract 7002, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031700301,5728,1608,0,3.0,0.05,0,0,0,0,0,0,8.8,0,1,0,1,0,0,0,0,2052.0,1786.0,545.0,3529.0,462.0,92.0,0.0,49.0,1596.0,3623.0,84.0,317.0,"Census Tract 7003.01, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031700302,5319,1715,0,0.0,0.0,0,0,0,0,0,0,4.5,0,1,0,1,0,0,0,0,1953.0,1419.0,724.0,3317.0,789.0,42.0,0.0,27.0,1144.0,2481.0,127.0,143.0,"Census Tract 7003.02, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031700401,5923,1783,0,1.0,0.02,0,0,0,0,0,0,16.7,0,1,0,1,0,0,0,0,2229.0,1850.0,398.0,1367.0,3306.0,24.0,0.0,22.0,1204.0,1973.0,87.0,456.0,"Census Tract 7004.01, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031700402,3914,1193,0,0.0,0.0,0,1,0,0,0,1,25.1,0,1,0,1,0,0,0,0,1520.0,1171.0,303.0,824.0,2528.0,29.0,0.0,14.0,519.0,905.0,92.0,262.0,"Census Tract 7004.02, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031700501,7125,2357,0,453.0,6.36,0,0,0,0,1,0,6.3,0,1,0,1,0,0,0,1,1144.0,1587.0,809.0,399.0,6453.0,18.0,1.0,6.0,248.0,300.0,263.0,440.0,"Census Tract 7005.01, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031700502,3036,1041,0,204.0,6.72,0,0,0,0,0,0,8.3,0,1,0,1,0,0,0,0,554.0,658.0,527.0,269.0,2664.0,7.0,0.0,1.0,95.0,122.0,61.0,42.0,"Census Tract 7005.02, Cook County, Illinois",70,Community area,Ashburn,7.2,3.27321428511
17031710100,1275,522,0,0.0,0.0,0,0,0,0,0,1,49.4,0,0,0,0,0,0,0,0,813.0,350.0,105.0,15.0,1225.0,0.0,0.0,8.0,27.0,22.0,218.0,182.0,"Census Tract 7101, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710200,5049,1891,0,0.0,0.0,0,0,0,0,0,1,28.2,0,0,0,0,0,0,0,0,2812.0,1516.0,684.0,18.0,4945.0,12.0,0.0,7.0,67.0,54.0,647.0,626.0,"Census Tract 7102, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710300,1414,518,0,0.0,0.0,0,0,0,0,0,1,34.2,0,0,0,0,0,0,0,0,762.0,399.0,198.0,3.0,1384.0,1.0,0.0,1.0,25.0,25.0,174.0,185.0,"Census Tract 7103, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710400,5651,1924,0,0.0,0.0,0,0,0,0,0,1,28.9,0,0,0,0,0,0,0,0,2955.0,1410.0,804.0,29.0,5553.0,5.0,0.0,9.0,55.0,51.0,502.0,650.0,"Census Tract 7104, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710500,4123,1574,0,43.0,1.04,0,0,0,0,0,1,25.4,0,0,0,0,0,0,0,0,2284.0,1077.0,551.0,10.0,4047.0,4.0,0.0,10.0,52.0,30.0,450.0,484.0,"Census Tract 7105, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710600,1838,660,0,0.0,0.0,0,1,0,1,1,1,29.4,0,1,0,1,0,0,0,1,1050.0,529.0,239.0,2.0,1819.0,0.0,0.0,0.0,17.0,4.0,241.0,239.0,"Census Tract 7106, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710700,3583,1341,0,3.0,0.08,0,1,0,1,1,1,18.3,0,1,0,1,0,0,0,1,1310.0,912.0,597.0,11.0,3542.0,1.0,0.0,14.0,15.0,24.0,547.0,333.0,"Census Tract 7107, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710800,5338,2022,0,5.0,0.09,0,1,0,0,0,1,24.5,0,1,0,1,0,0,0,0,1978.0,1332.0,919.0,17.0,5256.0,0.0,0.0,12.0,53.0,55.0,651.0,615.0,"Census Tract 7108, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031710900,2198,728,0,0.0,0.0,0,0,0,0,0,1,37.8,0,0,0,0,0,0,0,0,1241.0,692.0,235.0,13.0,2151.0,0.0,0.0,2.0,32.0,40.0,231.0,316.0,"Census Tract 7109, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031711000,3475,1202,0,0.0,0.0,0,1,0,1,1,1,34.2,0,1,0,1,0,0,0,1,1724.0,983.0,534.0,16.0,3401.0,1.0,0.0,3.0,54.0,26.0,279.0,427.0,"Census Tract 7110, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031711100,2835,1027,0,0.0,0.0,0,1,0,0,0,1,7.5,0,1,0,1,0,0,0,0,681.0,632.0,528.0,11.0,2774.0,0.0,2.0,6.0,42.0,34.0,224.0,202.0,"Census Tract 7111, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031711200,5145,1922,0,0.0,0.0,0,1,0,0,0,1,17.5,0,1,0,1,0,0,0,0,2015.0,1147.0,1039.0,12.0,5071.0,7.0,0.0,12.0,43.0,29.0,467.0,498.0,"Census Tract 7112, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031711300,1626,569,0,46.0,2.83,0,0,0,0,0,1,23.9,0,0,0,0,0,0,0,0,863.0,389.0,236.0,13.0,1576.0,2.0,0.0,2.0,33.0,19.0,114.0,214.0,"Census Tract 7113, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031711400,2654,868,0,2.0,0.08,0,1,0,1,1,1,29.4,0,1,0,1,0,0,0,1,1280.0,674.0,465.0,11.0,2619.0,0.0,0.0,2.0,22.0,31.0,197.0,205.0,"Census Tract 7114, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031711500,2539,835,0,0.0,0.0,0,1,0,0,0,1,25.9,0,1,0,1,0,0,0,0,1331.0,639.0,451.0,13.0,2506.0,0.0,0.0,2.0,18.0,15.0,177.0,326.0,"Census Tract 7115, Cook County, Illinois",71,Community area,Auburn Gresham,14.0,4.8678571420850005
17031720100,3300,1171,0,2.0,0.06,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,182.0,850.0,508.0,2068.0,1107.0,13.0,0.0,0.0,112.0,148.0,8.0,0.0,"Census Tract 7201, Cook County, Illinois",72,Community area,Beverly,7.2,3.608928571395
17031720200,4016,1536,0,10.0,0.25,0,0,0,0,0,0,10.0,0,1,0,1,0,0,0,0,517.0,982.0,456.0,1597.0,2243.0,19.0,1.0,18.0,138.0,166.0,73.0,67.0,"Census Tract 7202, Cook County, Illinois",72,Community area,Beverly,7.2,3.608928571395
17031720300,3723,1313,0,3.0,0.08,0,0,0,0,0,0,5.3,0,1,0,1,0,0,0,0,481.0,939.0,498.0,2488.0,1103.0,35.0,5.0,4.0,88.0,197.0,34.0,0.0,"Census Tract 7203, Cook County, Illinois",72,Community area,Beverly,7.2,3.608928571395
17031720400,1924,712,0,3.0,0.16,0,0,0,0,0,0,2.1,0,1,0,1,0,0,0,0,118.0,558.0,208.0,1719.0,131.0,9.0,0.0,9.0,56.0,131.0,29.0,24.0,"Census Tract 7204, Cook County, Illinois",72,Community area,Beverly,7.2,3.608928571395
17031720500,2166,789,0,0.0,0.0,0,0,0,0,0,0,1.7,0,1,0,1,0,0,0,0,115.0,629.0,228.0,2051.0,63.0,7.0,0.0,2.0,43.0,101.0,32.0,4.0,"Census Tract 7205, Cook County, Illinois",72,Community area,Beverly,7.2,3.608928571395
17031720600,1756,629,0,0.0,0.0,0,0,0,0,0,0,2.4,0,1,0,1,0,0,0,0,122.0,475.0,214.0,1401.0,303.0,13.0,0.0,0.0,39.0,60.0,21.0,20.0,"Census Tract 7206, Cook County, Illinois",72,Community area,Beverly,7.2,3.608928571395
17031720700,3149,1396,0,0.0,0.0,0,0,0,0,0,0,5.5,1,1,1,1,1,0,0,0,475.0,711.0,319.0,1061.0,1958.0,18.0,4.0,5.0,103.0,112.0,97.0,80.0,"Census Tract 7207, Cook County, Illinois",72,Community area,Beverly,7.2,3.608928571395
17031730100,2424,900,0,0.0,0.0,0,1,0,1,1,1,12.2,0,1,0,1,0,0,0,1,972.0,554.0,502.0,9.0,2370.0,0.0,0.0,7.0,38.0,21.0,107.0,248.0,"Census Tract 7301, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031730201,5941,2350,0,3.0,0.05,0,0,0,0,0,1,28.9,0,0,0,0,0,0,0,0,2621.0,1357.0,1001.0,14.0,5845.0,2.0,0.0,6.0,74.0,39.0,688.0,669.0,"Census Tract 7302.01, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031730202,3115,1027,0,189.0,6.07,0,0,0,0,0,0,11.9,0,1,0,1,0,0,0,0,1077.0,677.0,692.0,16.0,3058.0,3.0,0.0,2.0,36.0,21.0,101.0,155.0,"Census Tract 7302.02, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031730300,1166,384,0,0.0,0.0,0,0,0,0,0,1,15.3,0,0,0,0,0,0,0,0,499.0,273.0,192.0,5.0,1153.0,1.0,0.0,0.0,7.0,3.0,91.0,104.0,"Census Tract 7303, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031730400,3514,1271,0,11.0,0.31,0,0,0,0,0,0,13.0,0,1,0,1,0,0,0,0,1150.0,759.0,739.0,38.0,3409.0,0.0,0.0,2.0,65.0,44.0,142.0,310.0,"Census Tract 7304, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031730500,4388,1539,0,3.0,0.07,1,1,1,1,1,1,19.9,1,1,1,1,1,0,0,1,1407.0,1043.0,882.0,22.0,4302.0,4.0,0.0,22.0,38.0,57.0,207.0,250.0,"Census Tract 7305, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031730600,3614,1265,0,4.0,0.11,0,1,0,1,1,1,30.7,0,1,0,1,0,0,0,1,2039.0,907.0,738.0,36.0,3515.0,1.0,4.0,9.0,49.0,53.0,190.0,238.0,"Census Tract 7306, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031730700,2331,746,0,0.0,0.0,0,1,0,0,0,1,21.4,0,1,0,1,0,0,0,0,1251.0,638.0,413.0,13.0,2284.0,1.0,0.0,1.0,32.0,20.0,73.0,264.0,"Census Tract 7307, Cook County, Illinois",73,Community area,Washington Heights,9.2,4.825892856505
17031750100,4147,1434,0,4.0,0.1,0,1,0,1,1,1,19.4,0,1,0,1,0,0,0,1,1688.0,987.0,858.0,35.0,4046.0,10.0,0.0,1.0,55.0,39.0,239.0,334.0,"Census Tract 7501, Cook County, Illinois",75,Community area,Morgan Park,13.2,8.0151785721
17031750200,3227,1275,0,16.0,0.5,0,0,0,0,0,0,10.8,0,1,0,1,0,0,0,0,418.0,754.0,392.0,1262.0,1825.0,34.0,0.0,1.0,105.0,117.0,164.0,128.0,"Census Tract 7502, Cook County, Illinois",75,Community area,Morgan Park,13.2,8.0151785721
17031750300,2530,955,0,0.0,0.0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,350.0,681.0,240.0,2258.0,211.0,16.0,0.0,3.0,42.0,100.0,59.0,33.0,"Census Tract 7503, Cook County, Illinois",75,Community area,Morgan Park,13.2,8.0151785721
17031750400,3009,1165,0,0.0,0.0,0,0,0,0,0,0,5.4,0,1,0,1,0,0,0,0,514.0,727.0,304.0,2026.0,875.0,15.0,0.0,4.0,89.0,152.0,29.0,28.0,"Census Tract 7504, Cook County, Illinois",75,Community area,Morgan Park,13.2,8.0151785721
17031750500,5936,2082,0,379.0,6.38,0,1,0,0,0,1,24.4,0,1,0,1,0,0,0,0,1987.0,1437.0,1151.0,1160.0,4609.0,19.0,0.0,5.0,143.0,157.0,238.0,226.0,"Census Tract 7505, Cook County, Illinois",75,Community area,Morgan Park,13.2,8.0151785721
17031750600,3681,1268,0,9.0,0.24,0,1,0,1,1,1,36.9,0,1,0,1,0,0,0,1,1778.0,905.0,661.0,25.0,3585.0,3.0,8.0,4.0,56.0,54.0,301.0,391.0,"Census Tract 7506, Cook County, Illinois",75,Community area,Morgan Park,13.2,8.0151785721
17031830500,4660,1116,0,0.0,0.0,0,1,0,0,0,1,31.1,0,1,0,1,0,0,0,0,3057.0,1539.0,238.0,3023.0,30.0,2.0,0.0,14.0,1591.0,4506.0,74.0,268.0,"Census Tract 8305, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031830600,5005,1937,0,19.0,0.38,0,0,0,0,0,1,23.2,0,0,0,0,0,0,0,0,2274.0,1285.0,237.0,2499.0,825.0,270.0,4.0,40.0,1367.0,2200.0,633.0,405.0,"Census Tract 8306, Cook County, Illinois",1,Community area,Rogers Park,11.2,4.741964285345
17031830700,4247,1664,0,944.0,22.23,0,0,0,0,0,1,25.0,0,0,0,0,0,0,0,0,1521.0,634.0,332.0,2118.0,1415.0,259.0,2.0,32.0,421.0,660.0,668.0,312.0,"Census Tract 8307, Cook County, Illinois",3,Community area,Uptown,5.4,3.5669642858149997
17031830800,2391,1389,0,0.0,0.0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,393.0,288.0,64.0,1852.0,104.0,156.0,0.0,10.0,269.0,412.0,487.0,38.0,"Census Tract 8308, Cook County, Illinois",4,Community area,Lincoln Square,7.0,4.783928570925
17031830900,2877,1243,0,5.0,0.17,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,361.0,506.0,174.0,1940.0,147.0,130.0,2.0,28.0,630.0,1154.0,112.0,83.0,"Census Tract 8309, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031831000,2138,1083,0,0.0,0.0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,140.0,302.0,62.0,1821.0,34.0,147.0,0.0,4.0,132.0,189.0,98.0,0.0,"Census Tract 8310, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031831100,7453,2589,0,3.0,0.04,0,0,0,0,0,1,10.2,0,0,0,0,0,0,0,0,3346.0,1833.0,627.0,4293.0,237.0,355.0,4.0,74.0,2490.0,4495.0,463.0,107.0,"Census Tract 8311, Cook County, Illinois",21,Community area,Avondale,12.1,6.1267857144199995
17031831200,5021,1357,0,9.0,0.18,0,0,0,0,0,1,20.9,0,0,0,0,0,0,0,0,2591.0,1598.0,258.0,1933.0,265.0,26.0,2.0,20.0,2775.0,4593.0,263.0,260.0,"Census Tract 8312, Cook County, Illinois",20,Community area,Hermosa,8.2,5.7071428569750005
17031831300,1280,366,0,1.0,0.08,0,0,0,0,0,1,20.9,0,0,0,0,0,0,0,0,446.0,383.0,91.0,215.0,666.0,18.0,0.0,17.0,364.0,558.0,58.0,132.0,"Census Tract 8313, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031831400,2964,1020,0,212.0,7.15,0,0,0,0,0,1,23.9,0,0,0,0,0,0,0,0,1311.0,723.0,326.0,501.0,1987.0,115.0,1.0,21.0,339.0,572.0,360.0,293.0,"Census Tract 8314, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031831500,4079,1254,0,13.0,0.32,0,0,0,0,0,1,11.7,0,0,0,0,0,0,0,0,1377.0,1091.0,346.0,2364.0,253.0,219.0,0.0,35.0,1208.0,2392.0,186.0,176.0,"Census Tract 8315, Cook County, Illinois",19,Community area,Belmont Cragin,10.9,4.99375000047
17031831700,2075,719,0,0.0,0.0,0,1,0,0,0,1,17.1,0,1,0,1,0,0,0,0,893.0,488.0,160.0,1302.0,42.0,93.0,0.0,20.0,618.0,1129.0,69.0,170.0,"Census Tract 8317, Cook County, Illinois",15,Community area,Portage Park,8.7,3.6928571425550003
17031831800,6322,2161,0,300.0,4.75,0,0,0,0,1,0,16.5,0,1,0,1,0,0,0,1,2274.0,1431.0,621.0,3529.0,319.0,1482.0,6.0,50.0,936.0,1457.0,350.0,419.0,"Census Tract 8318, Cook County, Illinois",13,Community area,North Park,17.3,10.994642856505001
17031831900,2717,1390,0,2.0,0.07,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,297.0,296.0,117.0,2490.0,38.0,71.0,0.0,2.0,116.0,207.0,324.0,0.0,"Census Tract 8319, Cook County, Illinois",6,Community area,Lake View,6.6,3.18928571395
17031832000,1798,929,0,11.0,0.61,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,399.0,122.0,38.0,1597.0,40.0,96.0,0.0,2.0,63.0,135.0,229.0,10.0,"Census Tract 8320, Cook County, Illinois",6,Community area,Lake View,6.6,3.18928571395
17031832100,3297,1879,0,0.0,0.0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,747.0,345.0,125.0,2343.0,597.0,145.0,4.0,9.0,199.0,315.0,586.0,80.0,"Census Tract 8321, Cook County, Illinois",6,Community area,Lake View,6.6,3.18928571395
17031832200,2940,1497,0,8.0,0.27,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,471.0,410.0,133.0,2559.0,56.0,116.0,0.0,14.0,195.0,410.0,215.0,9.0,"Census Tract 8322, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
17031832300,1870,895,0,18.0,0.96,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,364.0,281.0,72.0,1520.0,55.0,112.0,2.0,1.0,180.0,332.0,168.0,17.0,"Census Tract 8323, Cook County, Illinois",22,Community area,Logan Square,10.2,4.1544642855800005
